DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"55, Trung mỹ Tây 12, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","5,5 tỷ",,92 m²,Đã bàn giao,"59,78 triệu/m²",6 phòng,6 phòng,,,,Tây,Tây,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,611 tỷ",Dream Home Riverside,62 m²,Chưa bàn giao,"25,98 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,,
"30, 30 Đường số 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,5 tỷ",Lavita Garden,69 m²,Chưa bàn giao,"36,23 triệu/m²",2 phòng,2 phòng,,,,,,
"số 32, số 32 Số 32 Thủy Lợi, Phường Phước Long A, Quận 9, Thành phố Hồ Chí Minh, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,39 tỷ",Him Lam Phú An,69 m²,Chưa bàn giao,"34,64 triệu/m²",2 phòng,2 phòng,,,,,,
"số 32, Phước Long A, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,21 tỷ",Him Lam Phú An,69 m²,Đã bàn giao,"32,03 triệu/m²",2 phòng,,,,,,,
"30, 30 Đường số 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,65 tỷ",Lavita Garden,71 m²,Chưa bàn giao,"37,32 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Xa lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,7 tỷ",Saigon Gateway,57 m²,Chưa bàn giao,"29,82 triệu/m²",2 phòng,1 phòng,,,,,,
"30, 30 Đường số 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",Lavita Garden,52 m²,Chưa bàn giao,"36,54 triệu/m²",1 phòng,1 phòng,,,,,,
"30, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,75 tỷ",4S Riverside Linh Đông,60 m²,Đã bàn giao,"29,17 triệu/m²",2 phòng,,,,,,,
"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,4 tỷ",Safira Khang Điền (Sapphire Khang Điền),65 m²,Đã bàn giao,"36,92 triệu/m²",2 phòng,2 phòng,,,,,,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,9 tỷ",The Pegasuite,75 m²,Đã bàn giao,"38,67 triệu/m²",2 phòng,2 phòng,,,,,,
"số 1A, Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","1,75 tỷ",Tara Residence,56 m²,Đã bàn giao,"31,25 triệu/m²",1 phòng,,,,,,,
"996, Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,3 tỷ",The Pegasuite 2,62 m²,Chưa bàn giao,"37,1 triệu/m²",2 phòng,1 phòng,,,,,,
"Quốc Lộ 1K, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",500 triệu,,51 m²,Chưa bàn giao,"9,8 triệu/m²",2 phòng,2 phòng,,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,4 tỷ",MT Eastmark City,100 m²,Chưa bàn giao,44 triệu/m²,3 phòng,3 phòng,,,,,,
"83, Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","5,3 tỷ",Terra Royal,58 m²,Đã bàn giao,"91,38 triệu/m²",2 phòng,1 phòng,,,,,,Căn góc
"262/13, 262/13 262/13 Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","1,4 tỷ",Khu căn hộ IDICO Tân Phú,46 m²,Đã bàn giao,"30,43 triệu/m²",2 phòng,1 phòng,,,,Đông Nam,Tây Bắc,
"Số 132, Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",18 tỷ,Masteri Millennium,150 m²,Đã bàn giao,120 triệu/m²,2 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,025 tỷ",An Gia Star,54 m²,Đã bàn giao,"18,98 triệu/m²",2 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 200, Số 200 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh","1,69 tỷ",Hà Đô Centrosa Garden,86 m²,Đã bàn giao,"19,65 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"295, Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","2,65 tỷ",An Gia Garden,60 m²,Đã bàn giao,"44,17 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2 tỷ,Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"37,74 triệu/m²",1 phòng,1 phòng,,,,,,Căn góc
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,58 tỷ",PiCity High Park,66 m²,Chưa bàn giao,"39,09 triệu/m²",2 phòng,2 phòng,,,,,,
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","1,952 tỷ",Central Premium,38 m²,Đã bàn giao,"51,37 triệu/m²",1 phòng,1 phòng,,,Nhà trống,,,
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,1 tỷ",PiCity High Park,57 m²,Chưa bàn giao,"36,84 triệu/m²",2 phòng,,,,,,,Căn góc
"Tôn Dật Tiên, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",7 tỷ,Green Valley,120 m²,Đã bàn giao,"58,33 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,6 tỷ",Lumiere Boulevard,54.33 m²,Chưa bàn giao,"66,26 triệu/m²",1 phòng,1 phòng,10,,,,Tây Bắc,
"lê thước, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",36 tỷ,,217.11 m²,Đã bàn giao,"165,81 triệu/m²",3 phòng,3 phòng,,,,,,Căn góc
"Lô 5, Lô 5 Khu dân cư Vĩnh Lộc, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","1,366 tỷ",Green Town Bình Tân,68 m²,Đã bàn giao,"20,09 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,62 tỷ",Topaz Elite,86 m²,Đã bàn giao,"30,47 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,75 tỷ",,66.66 m²,Đã bàn giao,"41,25 triệu/m²",2 phòng,2 phòng,11,,,,Bắc,
"Tân Phú, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",10 tỷ,Phân khu The Peak - Midtown Phú Mỹ Hưng,126 m²,Đã bàn giao,"79,37 triệu/m²",3 phòng,2 phòng,,,,Đông Nam,,
"Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh","2,9 tỷ",M-One Nam Sài Gòn,60 m²,Đã bàn giao,"48,33 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"Lô 5, Bình Hưng Hòa B, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","1,85 tỷ",Green Town Bình Tân,63 m²,Đã bàn giao,"29,37 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","6,4 tỷ",Green River - Quận 8,151 m²,Đã bàn giao,"42,38 triệu/m²",2 phòng,2 phòng,,,Nội thất đầy đủ,,,
"Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","1,45 tỷ",Saigon Homes Bình Tân,45 m²,Chưa bàn giao,"32,22 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,Nhà trống,,,
"Đường Nguyễn Huy Lượng, Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh","3,3 tỷ",,85 m²,Chưa bàn giao,"38,82 triệu/m²",2 phòng,,,,,,,Căn góc
"Ngô Tất Tố, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh","1,8 tỷ",City Garden,60 m²,Đã bàn giao,30 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","5,2 tỷ",The Gold View,94 m²,Đã bàn giao,"55,32 triệu/m²",2 phòng,2 phòng,,,,,,
"18/A - 324 CC Huỳnh Văn Chính 1, Đường Huỳnh Văn Chính, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh","1,95 tỷ",,65 m²,Đã bàn giao,30 triệu/m²,2 phòng,1 phòng,3,,,,Tây Nam,
"83, Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","5,3 tỷ",Terra Royal,58 m²,Đã bàn giao,"91,38 triệu/m²",2 phòng,2 phòng,13,,,,Tây Bắc,
"Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh","2,15 tỷ",M-One Nam Sài Gòn,58 m²,Đã bàn giao,"37,07 triệu/m²",2 phòng,1 phòng,,,,,,
"Lô 5, Bình Hưng Hòa B, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","2,1 tỷ",Green Town Bình Tân,68 m²,Chưa bàn giao,"30,88 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","6,5 tỷ",Sunrise City,162 m²,Đã bàn giao,"40,12 triệu/m²",3 phòng,3 phòng,,,,Đông,Tây,
"Đường Phạm Đức Sơn, Phường 16, Quận 8, Tp Hồ Chí Minh","1,86 tỷ",,58 m²,Đã bàn giao,"32,07 triệu/m²",2 phòng,,,Đang chờ sổ,Nhà trống,,,
"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,65 tỷ",Topaz Elite,79 m²,Đã bàn giao,"33,54 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh","8,7 tỷ",Hà Đô Centrosa Garden,108 m²,Đã bàn giao,"80,56 triệu/m²",3 phòng,2 phòng,6,,,,Đông Bắc,
"Số 181, Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh","2,45 tỷ",Charmington La Pointe,51 m²,Đã bàn giao,"48,04 triệu/m²",1 phòng,1 phòng,,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",Vinhomes Grand Park,59 m²,Đã bàn giao,"38,98 triệu/m²",2 phòng,2 phòng,,,,Tây,Đông,
"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh","6,9 tỷ",Hà Đô Centrosa Garden,89 m²,Chưa bàn giao,"77,53 triệu/m²",2 phòng,2 phòng,30,Đã có sổ,,,,
"Đường Gò Dưa, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,66 tỷ",,1.52 m²,Đã bàn giao,"1,0921052632 tỷ/m²",2 phòng,1 phòng,14,,,,Tây Nam,
"312, Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh","1,76 tỷ",Botanic Towers,65 m²,Đã bàn giao,"27,08 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"s38, Đường Phạm Văn Nghi, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","3,2 tỷ",,74 m²,Đã bàn giao,"43,24 triệu/m²",3 phòng,2 phòng,,,,Nam,Đông,
"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","4,9 tỷ",Căn hộ Cityland Parkhill Gò Vấp,95 m²,Chưa bàn giao,"51,58 triệu/m²",3 phòng,2 phòng,,,Nội thất đầy đủ,,,
"Đường Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,38 tỷ",,30 m²,Đã bàn giao,46 triệu/m²,2 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","4,2 tỷ",Khu căn hộ Chánh Hưng Giai Việt,150 m²,Đã bàn giao,28 triệu/m²,3 phòng,3 phòng,,Đã có sổ,,,,Căn góc
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","2,85 tỷ",Khu căn hộ Chánh Hưng Giai Việt,80 m²,Đã bàn giao,"35,63 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","3,5 tỷ",Khu căn hộ Chánh Hưng Giai Việt,115 m²,Đã bàn giao,"30,43 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Lô 13E, 7, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",3 tỷ,Terra Rosa,127 m²,Chưa bàn giao,"23,62 triệu/m²",3 phòng,2 phòng,17,,,,,
"96, 96 đường Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh","1,35 tỷ",Vision Bình Tân,49 m²,Đã bàn giao,"27,55 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,,,Căn góc
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","3,2 tỷ",,105 m²,Chưa bàn giao,"30,48 triệu/m²",3 phòng,3 phòng,22,,,,Bắc,
"Khu số 15A1, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,55 tỷ",Dragon Hill Residence And Suites 1,92 m²,Đã bàn giao,"27,72 triệu/m²",2 phòng,2 phòng,,,,Đông,Tây,
"Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","9,5 tỷ",Riverpark Residence,123.2 m²,Đã bàn giao,"77,11 triệu/m²",3 phòng,2 phòng,12,,,,Nam,
"D7, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,999 tỷ",Ricca,57 m²,Chưa bàn giao,"35,07 triệu/m²",2 phòng,1 phòng,15,,,,Đông Bắc,
"Long Trường, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Centana Điền Phúc Thành,65 m²,Đã bàn giao,"33,85 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","3,1 tỷ",Carillon 7,77 m²,Đã bàn giao,"40,26 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 504, Nguyễn Tất Thành, Phường 18, Quận 4, Tp Hồ Chí Minh","3,6 tỷ",Riva Park,80 m²,Đã bàn giao,45 triệu/m²,2 phòng,2 phòng,,,,,,
"Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh","2,25 tỷ",Carina Plaza,105 m²,Chưa bàn giao,"21,43 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 181, Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh","3,1 tỷ",Charmington La Pointe,73 m²,Đã bàn giao,"42,47 triệu/m²",2 phòng,2 phòng,,,Nội thất đầy đủ,,,Căn góc
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,9 tỷ",The Park Residence,106 m²,Đã bàn giao,"27,36 triệu/m²",3 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh","2,25 tỷ",Carina Plaza,105 m²,Chưa bàn giao,"21,43 triệu/m²",2 phòng,2 phòng,,,,,,
"4, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,35 tỷ",Ngọc Lan Apartment,97 m²,Đã bàn giao,"24,23 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"Long Trường, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",Centana Điền Phúc Thành,75 m²,Đã bàn giao,"30,67 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"33, 47 Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","2,6 tỷ",Carillon 7,66 m²,Đã bàn giao,"39,39 triệu/m²",2 phòng,2 phòng,,,,,,
"Trương Quốc Dung, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",5 tỷ,Newton Residence,76 m²,Đã bàn giao,"65,79 triệu/m²",2 phòng,2 phòng,5,,,,Nam,
"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",The Art,75 m²,Đã bàn giao,36 triệu/m²,2 phòng,2 phòng,5,,,,Tây,
"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","3,7 tỷ",Sunrise City,76 m²,Chưa bàn giao,"48,68 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","2,34 tỷ",Căn hộ RichStar,65 m²,Đã bàn giao,36 triệu/m²,2 phòng,2 phòng,,,,,,
"961, hau giang p11 q 6, Phường 11, Quận 6, Tp Hồ Chí Minh",3 tỷ,,86 m²,Đã bàn giao,"34,88 triệu/m²",2 phòng,2 phòng,15,,,,,
"Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",675 triệu,,27 m²,Chưa bàn giao,25 triệu/m²,1 phòng,1 phòng,,Đang chờ sổ,,,,
"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh","3,2 tỷ",The Western Capital,88 m²,Chưa bàn giao,"36,36 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường Lý Nam Đế, Phường 7, Quận 11, Hồ Chí Minh, Phường 7, Quận 11, Tp Hồ Chí Minh","2,9 tỷ",Tân Phước Plaza,70 m²,Đã bàn giao,"41,43 triệu/m²",3 phòng,2 phòng,,,,,,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","2,58 tỷ",Căn hộ RichStar,65 m²,Đã bàn giao,"39,69 triệu/m²",2 phòng,2 phòng,,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",810 triệu,MT Eastmark City,63 m²,Chưa bàn giao,"12,86 triệu/m²",1 phòng,1 phòng,,,,,,
"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh","2,719 tỷ",Chung cư Phú Thọ,65 m²,Đã bàn giao,"41,83 triệu/m²",2 phòng,,,Đã có sổ,,,,
"13E, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,52 tỷ",Sài Gòn Intela,50 m²,Đã bàn giao,"30,4 triệu/m²",2 phòng,2 phòng,22,,,,Tây,
"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,9 tỷ",The Eastern,112 m²,Chưa bàn giao,"25,89 triệu/m²",3 phòng,2 phòng,,,,,,
"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,45 tỷ",The Eastern,98 m²,Đã bàn giao,25 triệu/m²,3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",9 triệu,The Eastern,98 m²,Đã bàn giao,91.837 đ/m²,3 phòng,2 phòng,,,,Bắc,Nam,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","2,3 tỷ",Mizuki Park,78 m²,Đã bàn giao,"29,49 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,Đông Nam,,
"Long Trường, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,4 tỷ",Centana Điền Phúc Thành,75 m²,Đã bàn giao,32 triệu/m²,1 phòng,,,,,,,
"Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","2,25 tỷ",Terra Mia Phạm Hùng Bình Chánh,60 m²,Đã bàn giao,"37,5 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"126, Đường DC9, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",6 tỷ,,110 m²,Đã bàn giao,"54,55 triệu/m²",2 phòng,,,,,,,
"75A, Tô HIỆU, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","1,39 tỷ",,47 m²,Đã bàn giao,"29,57 triệu/m²",1 phòng,1 phòng,,,,,,
"Đồng Văn Cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,1 tỷ",Vista Verde,80 m²,Đã bàn giao,"63,75 triệu/m²",2 phòng,,,,Nội thất cao cấp,,,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,6 tỷ",,60 m²,Đã bàn giao,"26,67 triệu/m²",2 phòng,2 phòng,20,Đang chờ sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,5 tỷ",Celadon City,53 m²,Chưa bàn giao,"47,17 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,523 tỷ",Dream Home Riverside,57 m²,Chưa bàn giao,"26,72 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","5,1 tỷ",Kingdom 101,71 m²,Đã bàn giao,"71,83 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,Căn góc
"Số 181, Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh","2,45 tỷ",Charmington La Pointe,50 m²,Đã bàn giao,49 triệu/m²,1 phòng,1 phòng,,,,,,
"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","2,1 tỷ",Green River - Quận 8,72 m²,Đã bàn giao,"29,17 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,81 tỷ",Topaz Elite,92 m²,Đã bàn giao,"30,54 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"102, Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,88 tỷ",Topaz Home,60 m²,Đã bàn giao,"31,33 triệu/m²",2 phòng,2 phòng,16,Đang chờ sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,13 tỷ",Celadon City,63 m²,Đã bàn giao,"49,68 triệu/m²",2 phòng,1 phòng,,,Nội thất đầy đủ,,,
"528, Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh","2,5 tỷ",Căn hộ Luxcity,67 m²,Đã bàn giao,"37,31 triệu/m²",2 phòng,2 phòng,,,Nội thất đầy đủ,,,
"nguyễn thị sóc, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",820 triệu,,52 m²,Đã bàn giao,"15,77 triệu/m²",2 phòng,1 phòng,8,,,,,
"Long Trường, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",Centana Điền Phúc Thành,74 m²,Đã bàn giao,"31,08 triệu/m²",2 phòng,,,Đã có sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","1,77 tỷ",Celadon City,63 m²,Chưa bàn giao,"28,1 triệu/m²",2 phòng,2 phòng,,,,,,
"15A2, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,65 tỷ",Dragon Hill Residence And Suites 2 (Dragon hill 2),74 m²,Đã bàn giao,"35,81 triệu/m²",2 phòng,2 phòng,17,,,,,
"119, Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","3,6 tỷ",Golden Mansion,69 m²,Đã bàn giao,"52,17 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nhà trống,,,
"89 Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,85 tỷ",,92 m²,Chưa bàn giao,"30,98 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,5 tỷ",Phú Hoàng Anh,88 m²,Đã bàn giao,"28,41 triệu/m²",2 phòng,,,,,Tây Bắc,Đông Nam,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","3,5 tỷ",Căn hộ RichStar,84 m²,Đã bàn giao,"41,67 triệu/m²",3 phòng,2 phòng,,,,,,
"Hẻm 2 Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,1 tỷ",,76 m²,Đã bàn giao,"27,63 triệu/m²",3 phòng,2 phòng,,Đã có sổ,,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,73 tỷ",Akari City,75 m²,Đã bàn giao,"36,4 triệu/m²",2 phòng,2 phòng,,,,Bắc,Nam,
